,,,,,,,,,,,,,,,Snip Label,Snip Number,Cluster Number
28.74,2.02,48.04,53.69,1.81,15.84,56.01,-63.19,26.66,-138.68,154.71,3.34,419.15,754.36,642.62,1,12,2
27.33,2.39,47.12,52.47,1.26,14.77,54.52,-68.52,42.36,-141.94,163.2,3.48,411.08,753.25,639.19,1,12,2
26.08,1.42,44.26,49.36,2.07,14.16,51.39,-61.02,32.59,-138.69,154.98,3.6,419.64,784.82,663.09,1,12,2
24.39,-0.6,45.82,50.39,3.84,11.88,51.91,-60.22,43.98,-148.14,165.85,3.82,427.49,766.86,653.73,1,12,2
25.17,-1.24,42.25,47.1,4.58,13.44,49.2,-58.13,54.38,-153.71,173.1,3.94,457.65,776.06,669.92,1,12,2
24.73,0.21,41.01,45.84,3.08,13.52,47.89,-44.69,59.84,-161.84,178.24,4.29,480.42,819.14,706.23,1,12,2
30.22,1.51,32.89,39.38,2.52,20.98,44.7,-10.47,65.48,-188.5,199.82,5.02,464.57,839.58,714.58,1,12,2
23.76,-2.49,33.31,38.05,5.63,14.16,40.99,34.35,57.38,-220.7,230.61,5.28,480.82,803.44,695.9,1,12,2
27.01,-0.57,36.68,42.19,4.17,16.68,45.56,-53.36,66.05,-212.57,228.9,3.47,793,606.11,668.41,1,12,2
19.7,3.03,46.33,49.84,-0.38,7.73,50.44,-138.71,81.15,-179.07,240.61,2.02,884.72,657.84,733.47,1,12,2
21.05,3.01,50.42,54.14,-0.18,7.99,54.72,-123.19,93.9,-163.14,224.97,1.14,1028.58,891.1,936.93,1,12,2
20.88,1.47,50.65,54.26,1.33,7.58,54.8,-82.35,85.47,-138.68,182.54,0.65,1289.09,1111.11,1170.43,1,12,2
22.44,0.08,50.55,54.51,2.92,8.92,55.31,-71.61,61.51,-67.49,116.05,0.47,1338.93,1219.44,1259.27,1,12,2
16.42,-0.11,53.02,55.4,2.3,2.5,55.51,22.93,62.43,9.9,67.24,0.45,947.78,1281.29,1170.12,1,12,2
16.37,-0.15,52.76,55.13,2.33,2.51,55.24,33.11,45.84,4.09,56.69,0.4,1089.97,1425.94,1313.95,1,12,2
17,-0.59,52.53,55.05,2.85,3.12,55.21,46.42,35.6,-5.58,58.76,0.41,1155.23,1563.67,1427.53,1,12,0
16.89,-1.39,52.23,54.71,3.63,2.98,54.91,38.42,40.85,2.69,56.14,0.42,1217.48,1641.79,1500.35,1,12,0
17.47,-0.53,52.36,55.01,2.86,3.62,55.2,25.43,40.93,1.97,48.22,0.42,1261.61,1639.68,1513.65,1,12,0
17.3,1.41,51.72,54.41,0.91,3.87,54.55,39.2,28.36,-17.24,51.36,0.42,1256.7,1622.2,1500.37,1,12,0
17.37,0.18,51.95,54.61,2.15,3.72,54.78,54.2,35.49,-9.07,65.42,0.35,1392.16,1718.07,1609.43,1,12,0
16.7,1.19,51.93,54.46,1.06,3.21,54.57,41.55,33.66,15.01,55.54,0.3,1530.48,1830.15,1730.26,1,12,0
15.89,0.9,51.82,54.14,1.24,2.42,54.21,43.77,36.03,14.11,58.42,0.3,1520.92,1937.74,1798.8,1,12,0
15.68,1.07,51.64,53.92,1.04,2.29,53.98,46.18,24.06,4.82,52.3,0.31,1419.08,1891.87,1734.27,1,12,0
15.66,1.23,51.68,53.96,0.88,2.28,54.01,43.5,14.4,5.07,46.1,0.33,1369.09,1756.87,1627.61,1,12,0
15.16,1.16,51.33,53.49,0.88,1.88,53.53,38.88,26.52,10.9,48.3,0.34,1447.84,1723.96,1631.92,1,12,0
14.91,0.98,50.69,52.81,1.02,1.77,52.85,25.18,35.1,6.62,43.7,0.31,1566.07,1838.42,1747.64,1,12,0
14.13,1.48,50.61,52.55,0.42,1.11,52.56,25.23,23.27,7.36,35.11,0.32,1496.75,1846.48,1729.9,1,12,0
13.92,0.83,50.44,52.32,1.04,0.86,52.34,28.06,26.85,13.46,41.1,0.32,1577.29,1878.27,1777.95,1,12,0
13.53,0.35,50.44,52.2,1.47,0.43,52.22,12.57,39.5,7.67,42.15,0.31,1632.38,1917.96,1822.76,1,12,0
13.44,0.03,50.31,52.05,1.77,0.33,52.08,-2.01,37.07,1.25,37.15,0.3,1853.71,1908.1,1889.97,1,12,0
13.65,-0.47,50.51,52.27,2.29,0.42,52.32,5.22,22.47,3.66,23.35,0.3,2123.27,1881.88,1962.35,1,12,0
13.75,-0.46,50.16,51.95,2.3,0.6,52.01,10.39,33.8,-8.63,36.4,0.32,1610.87,1951.55,1837.99,1,12,0
13.31,-0.46,50.18,51.87,2.24,0.17,51.92,10.64,25.46,-7.83,28.69,0.34,1506.72,1841.38,1729.83,1,12,0
13.4,-0.47,49.81,51.53,2.26,0.35,51.59,7.76,23.39,-9.99,26.59,0.33,1516.2,1860.02,1745.41,1,12,0
13.04,-0.57,49.56,51.2,2.32,0.05,51.25,17.65,25.63,-5.85,31.66,0.33,1698.76,1638.71,1658.73,1,12,0
12.72,-0.34,49.64,51.21,2.04,-0.25,51.25,25.07,21.53,-3.21,33.2,0.33,1799.81,1606.1,1670.67,1,12,0
12.27,-0.46,49.88,51.32,2.1,-0.75,51.37,15.24,14.85,-10.04,23.52,0.3,1662.18,2083.15,1942.82,1,12,0
12.02,-0.51,49.59,50.97,2.11,-0.92,51.02,11.17,25.18,-9.37,29.1,0.28,1736.81,2221.73,2060.09,1,12,0
11.92,-0.7,49.8,51.15,2.29,-1.1,51.21,10.09,24.52,-1.78,26.57,0.26,2437.1,2099.44,2211.99,1,12,0
11.92,-0.77,49.77,51.12,2.37,-1.1,51.18,6.46,23.84,1.72,24.76,0.28,2089.99,2134.16,2119.44,1,12,0
11.98,-0.87,49.73,51.09,2.47,-1.05,51.16,19.71,4.38,-1.23,20.23,0.26,2035.6,2482.76,2333.71,1,12,0
11.86,-0.77,49.53,50.87,2.36,-1.1,50.94,28.85,-10.26,4.93,31.01,0.24,2285.32,2696.69,2559.56,1,12,0
12.08,-0.79,49.67,51.06,2.41,-0.92,51.12,13.92,-5.93,19.71,24.84,0.25,2183.87,2616.15,2472.05,1,12,0
11.95,-1.05,49.57,50.92,2.65,-1.06,51,6.95,-24.42,10.23,27.37,0.22,2414.07,2880.82,2725.24,1,12,0
11.93,-1.18,49.48,50.82,2.78,-1.07,50.91,2.04,5.65,9.42,11.17,0.25,2642.22,2415.68,2491.19,1,12,2
11.73,-1.43,49.32,50.62,2.99,-1.25,50.72,9.88,-1.51,1.97,10.19,0.25,2270.22,2372.07,2338.12,1,12,2
11.73,-1.38,49.37,50.66,2.95,-1.26,50.76,2.15,-8.95,1.28,9.29,0.26,1928.11,2324.34,2192.26,1,12,2
11.48,-1.79,49.31,50.53,3.32,-1.54,50.66,-11.18,-8.4,5.98,15.21,0.26,2019.92,2326.1,2224.04,1,12,2
11.27,-1.75,49.38,50.54,3.25,-1.76,50.68,-7.55,-16.18,5.81,18.78,0.24,2331.6,2669.41,2556.8,1,12,2
11.42,-1.97,49.57,50.76,3.49,-1.68,50.9,-1.9,-16.16,4.06,16.77,0.24,2415.79,2912.79,2747.12,1,12,2
11.64,-2.26,49.62,50.85,3.81,-1.53,51.01,1.05,-12.93,7.15,14.81,0.25,2166.24,2495.21,2385.55,1,12,2
11.52,-2.03,49.68,50.89,3.57,-1.63,51.04,6.03,-13.25,6.05,15.76,0.24,2219,2611.82,2480.88,1,12,2
11.41,-2.31,49.81,50.97,3.83,-1.8,51.15,0.91,-18.31,-1.46,18.39,0.24,2239.42,2651.31,2514.01,1,12,2
11.78,-2.4,49.83,51.09,3.96,-1.46,51.26,-3.26,-16,-6.55,17.6,0.26,2065.49,2434.86,2311.73,1,12,2
11.75,-2.55,49.7,50.94,4.11,-1.47,51.13,1.94,-7.77,-1.92,8.24,0.28,1978.01,2411.47,2266.99,1,12,2
11.73,-2.47,49.72,50.96,4.03,-1.5,51.14,-5.31,-19.98,5.56,21.41,0.24,2262.16,2749.21,2586.86,1,12,2
11.8,-2.37,49.51,50.78,3.94,-1.36,50.95,-0.49,-17.02,5.66,17.94,0.24,2303.05,2821.71,2648.82,1,12,2
11.84,-2.53,49.54,50.81,4.1,-1.35,50.99,-7.92,-3.18,-1.95,8.75,0.25,2148.28,2604,2452.1,1,12,2
11.75,-2.53,49.48,50.73,4.09,-1.42,50.92,-11.92,-5.09,0.94,12.99,0.26,2104.41,2468.9,2347.4,1,12,2
11.67,-2.31,49.56,50.8,3.86,-1.49,50.97,-4.45,-10.38,4.34,12.1,0.26,2145,2494.15,2377.77,1,12,2
11.9,-2.2,49.47,50.78,3.79,-1.24,50.93,4.06,-6.43,-2.93,8.16,0.26,2101.24,2520.53,2380.77,1,12,2
12.11,-2.35,49.65,50.99,3.96,-1.1,51.16,0.74,-21.66,0.77,21.68,0.27,2045.12,2487.18,2339.82,1,12,2
12.04,-2.23,49.45,50.79,3.83,-1.1,50.95,-4.98,0.38,1.82,5.32,0.28,1833.64,2143.25,2040.04,1,12,2
12.34,-2.17,49.29,50.7,3.81,-0.77,50.85,3.93,7.42,0.13,8.4,0.27,1875.89,2327.9,2177.23,1,12,2
12.52,-2.03,49.2,50.68,3.71,-0.55,50.81,15.83,-0.04,0.83,15.85,0.25,1961.38,2497.18,2318.58,1,12,2
-12.63,13.67,-18.48,-19.89,-16.91,-2.56,26.23,-89.64,84.17,-75.84,144.47,5.55,247.3,397.61,347.51,1,13,2
-10.5,11.77,-17.57,-18.62,-14.44,-1.42,23.61,-89.54,82.35,-78.1,144.57,5.97,249.18,411.6,357.46,1,13,2
-11.91,11.2,-19.65,-21.03,-14.34,-2.33,25.56,-92.05,88.78,-75.88,148.71,5.97,254.15,421.69,365.84,1,13,2
-13.06,8.67,-21.37,-23.19,-12.29,-3.68,26.5,-95.54,103.21,-69.1,156.7,5.43,261.11,420,367.04,1,13,2
-15.04,12.97,-20.5,-22.5,-16.99,-4.44,28.54,-83.59,85.73,-79.29,143.62,5.85,252.31,403.56,353.14,1,13,2
-12.24,11.78,-20.12,-21.52,-15,-2.33,26.33,-77.81,80.35,-76.73,135.64,5.97,252.88,416.89,362.22,1,13,2
-12.42,8.58,-21.67,-23.32,-12.01,-3.04,26.4,-76.85,93.1,-72.33,140.73,5.62,268.01,453.41,391.61,1,13,2
-11.96,8.04,-22.12,-23.69,-11.35,-2.65,26.4,-73.67,101.78,-76.97,147.35,5.13,285.24,494.21,424.55,1,13,2
-10.68,8.95,-19.13,-20.4,-11.82,-2.01,23.66,-67.88,93.6,-91.09,147.19,4.98,287.2,517.77,440.92,1,13,2
-9.68,2.97,-16.99,-18.59,-5.83,-3.45,19.78,-70.26,92.24,-107.81,158.33,5.64,271.83,503.86,426.52,1,13,2
-8.03,3.81,-14.07,-15.28,-6.11,-2.46,16.64,-102.25,117.2,-91.34,180.38,6.72,288.06,476.35,413.58,1,13,2
-9.31,6.53,-15.97,-17.21,-9.1,-2.32,19.61,-116.4,110.3,-83.51,180.8,6.89,276.4,474.05,408.17,1,13,2
-10.71,12.24,-20.55,-21.51,-14.96,-0.67,26.21,-106.05,101.14,-80.65,167.27,5.93,262.39,461.95,395.43,1,13,2
-12.38,12.89,-21.14,-22.45,-16.09,-1.85,27.68,-91.57,96.15,-83.29,156.74,5.32,255.37,440.86,379.03,1,13,2
-11.77,15.52,-20.85,-21.79,-18.41,-0.58,28.53,-88.79,89.09,-91.78,155.71,5.64,256.96,443.38,381.24,1,13,2
-14.54,7.87,-21.77,-24.02,-11.99,-5.16,27.33,-87.72,108.31,-87.37,164.5,4.79,296.48,470.9,412.76,1,13,2
-12.2,9.8,-15.47,-17.2,-13.1,-4.12,22.01,-91.63,103.93,-88.72,164.52,5.95,296.42,488.42,424.42,1,13,2
-10.57,7.14,-9.76,-11.49,-10.07,-4.94,16.06,-93.99,105.75,-94.75,170.28,6.48,303.64,503.05,436.58,1,13,2
-10.22,9.34,-11.22,-12.63,-12.05,-3.57,17.82,-92.57,111.31,-98.65,175.19,6.46,297.6,487.21,424.01,1,13,2
-13.6,7.56,-18.85,-21,-11.41,-5.17,24.45,-85.44,115.36,-94.97,172.13,6.21,278.6,455.34,396.43,1,13,2
-13.01,11.22,-22.28,-23.85,-14.7,-2.62,28.14,-76.24,109.42,-89.29,160.5,5.93,263.27,440.56,381.46,1,13,2
-13.99,12.91,-20.54,-22.27,-16.62,-3.48,28.01,-76.46,78.56,-97.26,146.55,6.29,239.62,430.75,367.04,1,13,2
-14.13,14.27,-22.81,-24.39,-17.95,-2.59,30.39,-70.03,87.15,-98.28,148.86,6.4,237.7,413.29,354.76,1,13,2
-14.63,12.58,-25.08,-26.84,-16.5,-2.95,31.64,-64.26,94.38,-98.62,150.88,5.78,240.78,417.44,358.56,1,13,2
-14.68,16.12,-21.91,-23.51,-19.88,-2.78,30.91,-65.33,97.34,-100.68,154.53,5.52,242.78,412.07,355.64,1,13,2
-14.45,16.57,-22.88,-24.34,-20.24,-2.18,31.73,-67.94,102.25,-97.59,156.82,5.57,244.31,396.24,345.59,1,13,2
-13.47,15.72,-22.72,-24.01,-19.13,-1.57,30.74,-67.56,105.84,-87.58,153.09,5.26,244.51,394.74,344.66,1,13,2
-13.15,20.52,-22.91,-23.72,-23.59,0.21,33.45,-75.07,98.73,-87.2,151.61,5.21,237.3,398.11,344.51,1,13,2
-15.44,18.52,-23.98,-25.5,-22.4,-2.2,34.01,-69.19,110.16,-80.64,153.05,5.01,231.53,392.92,339.12,1,13,2
-17.77,19.2,-22,-24.12,-23.77,-4.67,34.18,-61.66,96.51,-88.07,144.47,5.14,225.32,392.97,337.08,1,13,2
-19.14,15.87,-23.17,-25.87,-21.03,-6.6,33.99,-62.93,86.3,-89.34,139.24,4.96,223.66,389.42,334.17,1,13,2
-17.34,16.92,-23.99,-26.12,-21.47,-4.42,34.09,-67.99,75.49,-92.33,137.28,4.62,224.73,377.39,326.5,1,13,2
-18.53,18.62,-22.09,-24.45,-23.46,-5.51,34.33,-68.72,50.19,-108.96,138.26,4.74,221.95,366.05,318.02,1,13,2
-18.84,19.73,-22.31,-24.64,-24.6,-5.39,35.24,-73.65,69.92,-92.91,137.64,4.75,217.45,368.44,318.11,1,13,2
-19,18.45,-22.17,-24.66,-23.44,-5.96,34.54,-62.2,98.55,-76.01,139.13,4.58,229.85,381.99,331.28,1,13,2
-16.61,21.37,-20.86,-22.54,-25.47,-3.25,34.17,-60.51,112.22,-70.06,145.47,4.66,235.76,393.25,340.75,1,13,2
-14.91,15.38,-25.62,-27.2,-19.25,-2.21,33.39,-53.92,107.85,-73.33,141.12,4.76,257.22,427.72,370.89,1,13,2
-13.37,13.94,-25.34,-26.65,-17.4,-1.31,31.86,-48.35,102.48,-68.33,132.32,4.53,283.69,484.51,417.57,1,13,2
-17.33,12.39,-27.76,-30.12,-17.16,-4.75,34.99,-47.51,97.8,-43.53,117.11,4.28,358.65,514.67,462.66,1,13,2
-10.57,1.71,-23.18,-24.88,-4.91,-2.98,25.53,3.32,52.86,-21,56.98,5.14,664.24,465.91,532.02,1,13,2
-9.78,0.73,-23.67,-25.23,-3.73,-2.42,25.62,-21.74,50.17,-41.05,68.37,4.98,639.04,451.54,514.04,1,13,2
-11.29,3.01,-30.06,-31.59,-6.37,-1.41,32.25,-29.19,69.31,-37.11,83.86,4.66,616.54,437.47,497.16,1,13,2
-8.01,2.38,-26.35,-27.23,-4.76,0.41,27.64,-6.43,80.88,-7.1,81.44,4.7,637.89,483.41,534.9,1,13,2
-9.4,6.89,-21.78,-22.8,-9.47,-0.73,24.7,5.27,88.1,15.68,89.64,5.01,729.62,562.54,618.23,1,13,2
-12.19,12.09,-13.05,-14.67,-15.28,-4.06,21.56,-18.96,108.32,8.88,110.32,5.11,884.5,588.23,686.98,1,13,2
-7.44,13.85,-16.11,-16.26,-15.47,1.63,22.51,-36.92,119.43,-12.02,125.59,4.8,813.78,604.46,674.23,1,13,2
-9.41,9.62,-16.27,-17.27,-12.07,-1.39,21.11,-36.43,98.27,-37.48,111.3,5.48,771.73,603.04,659.27,1,13,2
-7.53,12.26,-1.7,-2.53,-13.99,-2.77,14.48,-28.74,89.36,-29.91,98.52,5.92,768.83,586.3,647.15,1,13,2
-1.66,13.5,12.56,12.8,-13.35,-0.84,18.52,-20.75,100.4,16.16,103.78,5.58,787.89,571.75,643.8,1,13,2
-2.5,12.39,14.51,14.37,-12.55,-2.46,19.24,-16.4,110.62,72.05,133.03,5.03,697.52,592.33,627.39,1,13,2
-2.17,11.93,16.28,16.13,-12.02,-2.77,20.3,-16.36,107.32,106.6,152.14,4.79,467.99,647.82,587.88,1,13,2
0.87,14.25,23.48,24.03,-13.28,-1.21,27.48,-14.11,116.55,126.97,172.93,3.75,498.44,647.62,597.89,1,13,2
2.93,9.43,27.14,27.68,-8.05,-1.75,28.88,4.68,115.69,117.55,165,3.89,594.33,554.97,568.09,1,13,2
5.5,8.21,29.95,30.94,-6.09,-0.51,31.54,13.48,110,113.33,158.51,3.86,678.47,528.02,578.17,1,13,2
5.97,7.6,32.34,33.31,-5.36,-0.9,33.75,12.12,86.71,113.39,143.25,3.56,621.8,607.25,612.1,1,13,2
5.84,12.42,32.95,34.26,-9.99,0.26,35.69,13.12,55.83,115.86,129.28,3.08,590.9,680.81,650.84,1,13,2
8.48,12.42,35.46,37.36,-9.17,2.01,38.52,23.61,50.22,119.16,131.45,2.32,801.06,642.99,695.68,1,13,2
8.49,14.3,35.82,37.86,-10.96,2.48,39.49,38.01,74.7,85.3,119.59,2.08,827.97,620.71,689.8,1,13,2
7.21,12.61,36.18,37.74,-9.74,0.71,38.99,17.33,60.31,69.85,93.89,2.35,797.67,575.87,649.8,1,13,2
11.23,18.32,35.31,38.4,-13.92,6.33,41.33,13.22,41.92,15.9,46.74,1.97,791.81,507.65,602.37,1,13,2
14.76,11.53,38.3,41.62,-6.37,6.73,42.64,18.15,-39.06,-5.24,43.39,1.87,653.47,385.44,474.78,1,13,2
15.02,4.72,41.54,44.23,0.18,4.06,44.42,20.28,-107.17,18.33,110.6,1.95,461.02,293.18,349.13,1,13,2
12.15,8.34,42.61,44.85,-4.15,2.23,45.09,29.64,-35.95,13.37,48.48,1.07,497.35,361.47,406.76,1,13,2
12.63,8.41,43.01,45.35,-4.07,2.58,45.61,37.08,-48.88,23.65,65.75,0.75,610.27,480,523.42,1,13,2
13.35,7.2,43.85,46.24,-2.69,2.65,46.39,44.21,-48,3.16,65.34,1.89,252.01,234.08,240.06,1,13,2
11.47,9.1,44.52,46.57,-5.08,1.33,46.86,37.54,-21.27,-14.29,45.45,1.31,296.35,406.33,369.67,1,13,2
12.77,8.21,45.11,47.4,-3.83,2.09,47.6,25.62,6.65,-15.88,30.86,0.27,880.52,1115.48,1037.16,1,13,2
14.54,7.33,44.97,47.63,-2.44,3.48,47.82,19.79,22.24,-12.62,32.34,0.24,1196.92,1488.3,1391.17,1,13,2
14.85,6.34,44.14,46.84,-1.41,3.69,47,18.09,35.44,-18.04,43.69,0.48,600.45,795.05,730.18,1,13,2
13.79,6.51,43.7,46.16,-1.9,2.89,46.28,9.84,42.29,-24.78,49.99,0.86,328.06,417.64,387.78,1,13,2
11.96,7.66,44.32,46.38,-3.55,1.39,46.54,5.34,47.16,-23.36,52.9,1.39,202.04,243.89,229.94,1,13,2
12.43,6.39,44.45,46.52,-2.21,1.4,46.59,16.94,42.01,-23.65,51.1,3.49,103.09,123.04,116.39,1,13,2
11.57,5.99,44.51,46.33,-2.09,0.48,46.38,31.28,30.58,-26.75,51.28,4.3,60.59,80.04,73.56,1,13,2
11.11,6.44,44.54,46.27,-2.67,0.19,46.35,34.43,22.89,-29.68,50.9,2.7,113.73,150.34,138.14,1,13,2
10.12,6.34,44.32,45.81,-2.88,-0.69,45.9,27.9,26.65,-30.54,49.21,1.4,210.7,266.91,248.17,1,13,2
9.81,6.43,43.91,45.34,-3.06,-0.84,45.45,15.41,43.96,-25.43,53.07,0.94,279.28,374.84,342.99,1,13,2
9.28,6.98,43.53,44.88,-3.74,-1.06,45.05,5.15,49.58,-20.88,54.04,1.46,204.79,280.19,255.05,1,13,2
8.5,7.76,43.42,44.64,-4.73,-1.5,44.92,-0.71,50.1,-20.36,54.08,2.33,126.81,169.43,155.22,1,13,2
4.78,6.75,44.39,44.54,-4.92,-5.48,45.15,-8.27,50.69,-20.79,55.41,2.46,118,154.9,142.6,1,13,2
5.04,6.68,44.48,44.7,-4.78,-5.29,45.26,-17.07,51.21,-19.07,57.25,2.14,134.11,176.62,162.45,1,13,2
3.5,6.09,44.98,44.74,-4.7,-7.01,45.53,-20.31,50.3,-15.47,56.41,3.11,98.34,119.28,112.3,1,13,2
3.54,6.27,45.41,45.18,-4.85,-7.03,45.98,-29.56,50.83,-8.37,59.39,6.01,53.99,69.38,64.25,1,13,2
2.98,5.54,46.78,46.29,-4.34,-8.13,47.2,-38.95,50.9,-8.82,64.7,6.89,38.46,50.88,46.74,1,13,2
3.05,4.96,47.9,47.35,-3.77,-8.54,48.26,-38.24,51.27,-11,64.9,6.7,41.32,45,43.77,1,13,2
1.18,4.21,48.89,47.76,-3.64,-10.75,49.09,-37.72,36.62,-8.51,53.26,6.29,66.33,43.58,51.16,1,13,2
-0.36,14.68,45.97,45.43,-14.06,-8.23,48.26,-50.85,26.34,14.3,59.03,5.05,197.82,111.56,140.31,1,13,2
-3.61,12.43,44.77,43.25,-12.94,-11.56,46.6,-66.02,67.53,63.45,113.77,2.57,455.96,310.97,359.3,1,13,2
-1.32,16.95,42.97,42.48,-16.52,-7.63,46.21,-26.8,121.53,74.39,144.99,3.11,390.5,447.35,428.4,1,13,2
-4.01,9.78,36.46,34.93,-10.54,-10.5,37.96,-46.47,162.16,75.3,184.73,3.95,431.83,568.72,523.09,1,13,2
-1.31,14.3,32.32,32,-14,-5.57,35.37,-84.59,161.49,70.55,195.48,4.49,399.38,577.94,518.42,1,13,2
-2.49,13.01,35.76,34.9,-13.14,-7.95,38.14,-104.67,156.13,59.6,197.19,4.39,331.72,546.64,475,1,13,2
-12.66,5.08,41.84,37.52,-8.77,-21.27,44.01,-117.99,127.77,30.17,176.51,3.86,302.17,568.67,479.84,1,13,2
-9.47,3.6,42.26,38.61,-6.36,-18.91,43.46,-144.43,21.02,-28.8,148.76,3.29,318.75,624.01,522.25,1,13,2
-8.54,-2.4,56.44,52,-0.38,-23.66,57.13,-97.68,62.69,-79.75,140.82,1.29,848.61,698.27,748.39,1,13,2
-3.13,1.56,59.7,56.85,-2.46,-18.39,59.8,-59.59,87.46,-81.24,133.42,0.98,724.61,760.58,748.59,1,13,2
2.97,6.99,60.14,59.28,-5.71,-11.29,60.62,-62.19,96.54,-68.15,133.53,0.99,662.11,696.66,685.14,1,13,2
11.95,11.85,57.83,59.75,-7.54,-1,60.23,-70.32,53.73,-40.43,97.3,1.07,784.64,590,654.88,1,13,2
22.64,9.48,51.88,56.54,-1.96,9.68,57.4,-43.74,-12.33,-22.2,50.58,1.65,721.67,579.72,627.04,1,13,2
22.94,27.1,41.44,48.03,-18.61,18.03,54.57,-2.96,9.42,-69.83,70.52,2.4,389.35,654.19,565.91,1,13,2
17.88,20.81,39.18,44.03,-14.21,12.12,47.83,-40.9,18.85,-88.98,99.73,2.85,375.61,614.91,535.14,1,13,2
20.54,20.48,38.73,44.25,-13.06,14.57,48.38,-37.07,34.61,-102.23,114.12,2.26,415.31,554.36,508.01,1,13,2
15.08,25.03,37.42,41.98,-19.08,11.29,47.48,-29.71,31,-93.91,103.26,2.19,393.34,502.44,466.07,1,13,2
15.56,22.22,34.64,39.19,-16.27,11.63,44,-33.23,20.8,-80.03,89.12,2.24,383.88,514.36,470.87,1,13,2
17.79,21.9,32.76,37.92,-15.27,14.09,43.24,-27.52,15.37,-75.09,81.44,1.71,429.36,569.8,522.99,1,13,2
20.43,20.92,33.42,39.15,-13.52,16.03,44.41,-6.05,-1.29,-65.97,66.26,1.47,445.4,557.38,520.05,1,13,2
21.1,19.26,32.2,38,-11.73,16.47,43.04,-13.83,15.55,-73.36,76.26,1.29,626.98,544.53,572.01,1,13,2
16.43,19.38,32.64,37.25,-13.3,12.12,41.37,-42.76,53.66,-71.57,99.15,1.39,664.82,510.8,562.14,1,13,2
17.34,19.37,32.47,37.31,-13,12.98,41.59,-69.62,92.8,-87.09,145.06,1.43,646.77,524.14,565.01,1,13,2
7.12,21.21,33.19,35.56,-17.93,3.99,40.02,-61.15,113.49,-114.88,172.67,1.3,683.18,572.4,609.32,1,13,2
18.57,22.36,22.57,28.34,-15.46,17.66,36.8,-48.56,110.63,-140.64,185.41,1.36,704.51,608.71,640.64,1,13,2
13.36,18.4,31.33,35.12,-13.32,9.35,38.71,-101.92,93.18,-168.53,217.88,1.97,546.31,638.87,608.02,1,13,2
10.59,8.05,32.8,34.97,-4.35,3.32,35.4,-24.03,49.27,-162.69,171.68,1.97,500.84,709.72,640.09,1,13,2
17.95,9.87,31.71,35.94,-3.79,10.9,37.75,9.79,55.06,-139.64,150.43,1.51,513.83,722.42,652.89,1,13,2
12.13,9.38,35.47,38.04,-5.13,4.41,38.64,-2.6,49.13,-128.87,137.94,1.4,530.39,705.82,647.34,1,13,2
13.87,11.71,33.19,36.49,-6.8,7.32,37.83,-35.94,51.33,-127.74,142.28,1.62,540.47,689.06,639.53,1,13,2
8.02,8.85,35.84,37.31,-5.91,0.39,37.78,-70.57,83.21,-114.58,158.22,1.64,588.33,674.72,645.92,1,13,2
9.69,11.69,35.14,37.3,-8.08,2.96,38.28,-86.54,73.9,-85.79,142.52,1.47,699.79,653.42,668.87,1,13,2
3.28,8.12,40.49,40.52,-6.69,-5.42,41.43,-73.18,59.89,-82.99,125.81,1.57,667.47,596.44,620.12,1,13,2
7.13,8.3,40.77,41.79,-5.67,-1.91,42.22,-57.32,68.82,-88.28,125.76,1.59,609.04,623.43,618.64,1,13,2
10.81,9.51,39.44,41.54,-5.67,2.17,41.99,-49.71,78.77,-89.66,129.28,1.51,572.98,641.87,618.91,1,13,2
13.2,10.13,40.18,42.92,-5.51,4.36,43.49,-51.24,85.01,-83.21,129.52,1.45,569.02,624.82,606.22,1,13,2
11.55,10.93,39.15,41.58,-6.79,3.36,42.26,-59.48,93.74,-76.24,134.67,1.45,578.72,613.71,602.04,1,13,2
9.38,10.3,40.08,41.86,-6.86,0.93,42.43,-71.39,95.84,-79.61,143.59,1.44,579.59,612.82,601.74,1,13,2
8.45,11.48,38.89,40.58,-8.28,0.76,41.42,-76.35,91.33,-72.31,139.28,1.65,624.83,564.82,584.83,1,13,2
8.35,11.71,40.06,41.7,-8.53,0.42,42.56,-54.81,80.41,-64.43,116.71,1.77,606.4,658.52,641.15,1,13,2
15.93,9.95,36.34,39.9,-4.49,7.82,40.91,-19.74,107.22,-84.76,138.09,1.63,799.12,720.52,746.72,1,13,2
12.53,11.56,35.96,38.8,-7.07,5.3,39.8,-18.87,146.02,-131.1,197.15,1.63,1039.84,715.68,823.73,1,13,2
13.74,16.4,32.04,35.74,-11.3,8.91,38.53,-60.12,159.23,-175.53,244.5,1.89,1068.67,732.39,844.49,1,13,2
13.66,16.55,30.76,34.5,-11.47,9.22,37.51,-69.45,177.43,-200.08,276.29,1.71,1088.36,764.15,872.22,1,13,2
12.83,13.39,31.7,34.93,-8.73,7.26,36.72,-53.36,159.17,-232.43,286.72,2.04,1066.25,778.61,874.49,1,13,2
17.61,20.14,27.37,32.54,-13.64,14.82,38.27,-11.46,137.3,-215.93,256.14,2.42,912.18,649.71,737.2,1,13,2
20.21,10.32,23.07,28.23,-3.51,15.41,32.36,-12.24,110.52,-192.23,222.08,2.82,728.51,512.87,584.75,1,13,2
27.5,7.85,23.03,29.85,1.12,21.35,36.72,-62.81,85.94,-180.65,209.68,2.52,854.28,505.68,621.88,1,13,2
